"Flop:  [7♠, 9♣, J♦]",2021-07-31 17:59:06.515,162775434651500,2021-07-31
"Flop:  [3♠, J♠, 10♠]",2021-07-31 18:00:16.753,162775441675300,2021-07-31
"Flop:  [7♦, K♦, J♠]",2021-07-31 18:02:22.500,162775454250000,2021-07-31
"Flop:  [Q♠, 4♣, 9♣]",2021-07-31 18:04:18.257,162775465825700,2021-07-31
"Flop:  [5♠, K♦, 8♣]",2021-07-31 18:06:26.472,162775478647200,2021-07-31
"Flop:  [K♥, 4♥, Q♣]",2021-07-31 18:07:55.363,162775487536300,2021-07-31
"Flop:  [Q♦, 7♥, J♥]",2021-07-31 18:09:58.373,162775499837300,2021-07-31
"Flop:  [A♥, 2♣, 4♥]",2021-07-31 18:11:15.279,162775507527900,2021-07-31
"Flop:  [8♣, 3♥, Q♥]",2021-07-31 18:12:18.609,162775513860900,2021-07-31
"Flop:  [J♠, 8♦, 9♥]",2021-07-31 18:13:41.933,162775522193300,2021-07-31
"Flop:  [10♥, 8♦, 9♣]",2021-07-31 18:15:57.696,162775535769600,2021-07-31
"Flop:  [5♦, A♦, 7♠]",2021-07-31 18:17:41.011,162775546101100,2021-07-31
"Flop:  [4♣, 2♠, 2♦]",2021-07-31 18:19:05.663,162775554566300,2021-07-31
"Flop:  [A♠, K♦, 7♥]",2021-07-31 18:20:41.642,162775564164200,2021-07-31
"Flop:  [J♠, 9♣, 9♦]",2021-07-31 18:22:12.648,162775573264800,2021-07-31
"Flop:  [10♣, K♠, 6♠]",2021-07-31 18:23:30.862,162775581086200,2021-07-31
"Flop:  [3♠, 5♣, 8♥]",2021-07-31 18:24:26.682,162775586668200,2021-07-31
"Flop:  [A♣, A♦, J♣]",2021-07-31 18:26:49.459,162775600945900,2021-07-31
"Flop:  [4♥, 5♣, A♣]",2021-07-31 18:27:56.500,162775607650000,2021-07-31
"Flop:  [3♥, 2♦, K♥]",2021-07-31 18:29:48.746,162775618874600,2021-07-31
"Flop:  [A♥, K♥, K♠]",2021-07-31 18:30:58.339,162775625833900,2021-07-31
"Flop:  [7♥, 5♠, 10♥]",2021-07-31 18:32:04.141,162775632414100,2021-07-31
"Flop:  [6♦, 8♠, Q♦]",2021-07-31 18:33:48.775,162775642877500,2021-07-31
"Flop:  [4♥, 10♦, J♣]",2021-07-31 18:35:19.902,162775651990200,2021-07-31
"Flop:  [7♥, 8♠, 2♦]",2021-07-31 18:37:25.217,162775664521700,2021-07-31
"Flop:  [5♣, Q♣, Q♥]",2021-07-31 18:38:24.605,162775670460500,2021-07-31
"Flop:  [10♠, 4♠, A♠]",2021-07-31 18:39:42.196,162775678219600,2021-07-31
"Flop:  [9♦, 7♦, 4♣]",2021-07-31 18:41:40.514,162775690051400,2021-07-31
"Flop:  [Q♣, J♦, K♠]",2021-07-31 18:43:01.090,162775698109000,2021-07-31
"Flop:  [5♠, 3♠, Q♦]",2021-07-31 18:44:20.842,162775706084200,2021-07-31
"Flop:  [2♠, J♣, 3♣]",2021-07-31 18:45:51.825,162775715182500,2021-07-31
"Flop:  [2♠, 6♦, Q♦]",2021-07-31 18:47:17.298,162775723729800,2021-07-31
"Flop:  [2♣, 4♣, 8♥]",2021-07-31 18:49:24.427,162775736442700,2021-07-31
"Flop:  [8♠, 7♦, 9♠]",2021-07-31 18:50:29.228,162775742922800,2021-07-31
"Flop:  [8♠, 3♣, 9♦]",2021-07-31 18:51:55.281,162775751528100,2021-07-31
"Flop:  [5♠, A♠, 10♥]",2021-07-31 18:52:40.931,162775756093100,2021-07-31
"Flop:  [J♣, J♥, 5♥]",2021-07-31 18:53:50.076,162775763007600,2021-07-31
"Flop:  [A♠, Q♦, 9♣]",2021-07-31 18:55:17.629,162775771762900,2021-07-31
"Flop:  [A♠, 2♦, 8♠]",2021-07-31 18:56:06.246,162775776624600,2021-07-31
"Flop:  [2♠, 3♣, 8♥]",2021-07-31 18:57:17.138,162775783713800,2021-07-31
"Flop:  [8♦, 7♥, K♦]",2021-07-31 18:58:23.247,162775790324700,2021-07-31
"Flop:  [8♠, 3♣, 4♠]",2021-07-31 18:59:45.415,162775798541500,2021-07-31
"Flop:  [A♠, K♣, 8♦]",2021-07-31 19:00:42.791,162775804279100,2021-07-31
"Flop:  [2♣, 10♠, 6♠]",2021-07-31 19:01:57.779,162775811777900,2021-07-31
"Flop:  [A♣, 4♦, 5♥]",2021-08-21 13:00:14.277,162955081427700,2021-08-21
"Flop:  [Q♥, 6♠, 7♦]",2021-08-21 13:01:58.238,162955091823800,2021-08-21
"Flop:  [3♦, 8♦, 10♥]",2021-08-21 13:03:23.745,162955100374500,2021-08-21
"Flop:  [8♦, 5♦, 10♣]",2021-08-21 13:05:26.710,162955112671000,2021-08-21
"Flop:  [K♦, 5♣, 5♥]",2021-08-21 13:07:29.389,162955124938900,2021-08-21
"Flop:  [7♥, 10♥, K♠]",2021-08-21 13:08:26.099,162955130609900,2021-08-21
"Flop:  [K♦, 10♦, 2♥]",2021-08-21 13:09:18.468,162955135846800,2021-08-21
"Flop:  [2♦, J♥, 5♣]",2021-08-21 13:10:46.971,162955144697100,2021-08-21
"Flop:  [K♠, 10♥, 2♦]",2021-08-21 13:12:31.732,162955155173200,2021-08-21
"Flop:  [A♦, 4♣, J♠]",2021-08-21 13:14:18.149,162955165814900,2021-08-21
"Flop:  [K♣, 6♣, 5♣]",2021-08-21 13:17:27.541,162955184754100,2021-08-21
"Flop:  [8♠, 7♦, J♥]",2021-08-21 13:19:00.887,162955194088700,2021-08-21
"Flop:  [6♣, K♠, A♥]",2021-08-21 13:20:29.259,162955202925900,2021-08-21
"Flop:  [3♦, 10♣, 6♠]",2021-08-21 13:22:29.095,162955214909500,2021-08-21
"Flop:  [6♥, 4♠, 4♦]",2021-08-21 13:24:31.139,162955227113900,2021-08-21
"Flop:  [7♦, K♥, 6♥]",2021-08-21 13:27:00.948,162955242094800,2021-08-21
"Flop:  [8♦, 10♦, 9♠]",2021-08-21 13:29:30.275,162955257027500,2021-08-21
"Flop:  [7♥, 10♥, 8♥]",2021-08-21 13:31:15.887,162955267588700,2021-08-21
"Flop:  [5♣, 9♣, 8♦]",2021-08-21 13:34:19.005,162955285900500,2021-08-21
"Flop:  [8♠, 9♦, 6♦]",2021-08-21 13:36:24.952,162955298495200,2021-08-21
"Flop:  [4♣, K♦, A♣]",2021-08-21 13:37:58.110,162955307811000,2021-08-21
"Flop:  [5♦, 9♠, A♣]",2021-08-21 13:38:55.127,162955313512700,2021-08-21
"Flop:  [J♥, 3♥, Q♣]",2021-08-21 13:40:17.517,162955321751700,2021-08-21
"Flop:  [2♠, 3♥, 8♦]",2021-08-21 13:43:37.028,162955341702800,2021-08-21
"Flop:  [7♦, 8♣, K♦]",2021-08-21 13:44:51.892,162955349189200,2021-08-21
"Flop:  [9♦, 7♣, 7♥]",2021-08-21 13:46:16.054,162955357605400,2021-08-21
"Flop:  [5♠, 4♥, 7♠]",2021-08-21 13:48:31.644,162955371164400,2021-08-21
"Flop:  [10♣, 4♦, 4♥]",2021-08-21 13:51:02.714,162955386271400,2021-08-21
"Flop:  [J♠, 4♣, 3♠]",2021-08-21 13:53:09.279,162955398927900,2021-08-21
"Flop:  [K♦, 7♠, 2♠]",2021-08-21 13:54:39.825,162955407982500,2021-08-21
"Flop:  [J♦, 5♠, 2♥]",2021-08-21 13:56:10.606,162955417060600,2021-08-21
"Flop:  [4♣, 6♠, 3♣]",2021-08-21 13:57:14.143,162955423414300,2021-08-21
"Flop:  [9♣, 5♠, Q♥]",2021-08-21 13:58:30.484,162955431048400,2021-08-21
"Flop:  [8♣, 10♠, 6♥]",2021-08-21 14:00:35.113,162955443511300,2021-08-21
"Flop:  [8♥, A♣, 10♥]",2021-08-21 14:05:11.400,162955471140000,2021-08-21
"Flop:  [9♣, 9♦, 10♠]",2021-08-21 14:07:40.946,162955486094600,2021-08-21
"Flop:  [7♠, 8♣, A♦]",2021-08-21 14:10:13.097,162955501309700,2021-08-21
"Flop:  [7♠, 7♣, 4♥]",2021-08-21 14:12:45.797,162955516579700,2021-08-21
"Flop:  [2♥, 6♥, K♥]",2021-08-21 14:15:07.666,162955530766600,2021-08-21
"Flop:  [4♥, 8♠, 9♠]",2021-08-21 14:17:26.509,162955544650900,2021-08-21
"Flop:  [2♥, K♥, 2♠]",2021-08-21 14:19:50.806,162955559080600,2021-08-21
"Flop:  [9♦, 10♦, 9♣]",2021-08-21 14:23:12.570,162955579257000,2021-08-21
"Flop:  [5♦, J♠, 3♥]",2021-08-21 14:25:12.503,162955591250300,2021-08-21
"Flop:  [J♣, 10♣, 2♦]",2021-08-21 14:27:00.961,162955602096100,2021-08-21
"Flop:  [2♠, 4♣, 4♥]",2021-08-21 14:29:23.725,162955616372500,2021-08-21
"Flop:  [A♠, 5♠, K♦]",2021-08-21 14:32:07.125,162955632712500,2021-08-21
"Flop:  [4♣, 3♦, A♦]",2021-08-21 14:37:18.704,162955663870400,2021-08-21
"Flop:  [10♥, Q♦, J♦]",2021-08-21 14:40:28.873,162955682887300,2021-08-21
"Flop:  [4♠, 10♠, 6♣]",2021-08-21 14:42:42.727,162955696272700,2021-08-21
"Flop:  [6♥, 6♣, A♠]",2021-08-21 14:44:12.010,162955705201000,2021-08-21
"Flop:  [3♦, Q♠, A♠]",2021-08-21 14:46:47.274,162955720727400,2021-08-21
"Flop:  [K♠, Q♥, Q♦]",2021-08-21 14:49:03.107,162955734310700,2021-08-21
"Flop:  [9♦, 2♦, 10♣]",2021-08-21 14:51:35.699,162955749569900,2021-08-21
"Flop:  [Q♥, J♦, 3♥]",2021-08-21 14:54:00.040,162955764004000,2021-08-21
"Flop:  [Q♦, 4♥, 7♥]",2021-08-21 14:56:19.982,162955777998200,2021-08-21
"Flop:  [A♠, Q♣, K♥]",2021-08-21 14:58:46.264,162955792626400,2021-08-21
"Flop:  [J♠, Q♠, 6♦]",2021-08-21 14:59:48.080,162955798808000,2021-08-21
"Flop:  [5♦, 10♣, 7♥]",2021-08-21 15:03:10.788,162955819078800,2021-08-21
"Flop:  [9♠, 6♣, 5♠]",2021-08-21 15:04:39.321,162955827932100,2021-08-21
"Flop:  [9♦, Q♣, 5♥]",2021-08-21 15:05:42.762,162955834276200,2021-08-21
"Flop:  [10♦, Q♦, 9♦]",2021-08-21 15:07:31.956,162955845195600,2021-08-21
"Flop:  [2♦, 5♥, K♦]",2021-08-21 15:09:48.693,162955858869300,2021-08-21
"Flop:  [J♠, 10♦, A♥]",2021-08-21 15:11:53.192,162955871319200,2021-08-21
"Flop:  [Q♠, 10♥, 2♣]",2021-08-21 15:14:29.648,162955886964800,2021-08-21
"Flop:  [6♠, 2♠, 5♣]",2021-08-21 15:15:21.469,162955892146900,2021-08-21
"Flop:  [6♥, 9♠, 2♣]",2021-08-21 15:17:53.731,162955907373100,2021-08-21
"Flop:  [10♦, J♣, 2♥]",2021-08-21 15:19:20.812,162955916081200,2021-08-21
"Flop:  [J♦, 8♣, 10♠]",2021-08-21 15:23:01.856,162955938185600,2021-08-21
"Flop:  [K♠, 6♣, 2♥]",2021-08-21 15:26:11.147,162955957114700,2021-08-21
"Flop:  [7♠, 9♦, 3♥]",2021-08-21 15:28:22.516,162955970251600,2021-08-21
"Flop:  [5♦, 5♥, A♠]",2021-08-21 15:30:12.824,162955981282400,2021-08-21
"Flop:  [8♠, 8♦, 9♥]",2021-08-21 15:31:44.039,162955990403900,2021-08-21
"Flop:  [10♣, A♥, 6♠]",2021-08-21 15:34:23.605,162956006360500,2021-08-21
"Flop:  [6♦, 5♠, 10♥]",2021-08-21 15:36:05.273,162956016527300,2021-08-21
"Flop:  [A♠, 8♣, A♦]",2021-08-21 15:38:25.639,162956030563900,2021-08-21
"Flop:  [9♠, Q♦, A♣]",2021-08-21 15:40:32.207,162956043220700,2021-08-21
"Flop:  [K♦, 9♥, Q♦]",2021-08-21 15:42:28.508,162956054850800,2021-08-21
"Flop:  [2♥, K♥, 4♥]",2021-08-21 15:43:46.172,162956062617200,2021-08-21
"Flop:  [7♣, 3♠, J♠]",2021-08-21 15:45:12.039,162956071203900,2021-08-21
"Flop:  [6♣, 4♣, J♥]",2021-08-21 15:47:50.797,162956087079700,2021-08-21
"Flop:  [4♣, 4♠, 3♣]",2021-08-21 15:50:17.712,162956101771200,2021-08-21
"Flop:  [2♦, 10♠, 9♠]",2021-08-21 15:52:37.819,162956115781900,2021-08-21
"Flop:  [2♥, 6♥, 3♠]",2021-08-21 15:54:34.317,162956127431700,2021-08-21
"Flop:  [6♠, 10♠, 7♦]",2021-08-21 15:56:35.806,162956139580600,2021-08-21
"Flop:  [6♣, K♥, 9♣]",2021-08-21 15:58:22.383,162956150238300,2021-08-21
"Flop:  [8♣, 7♠, 10♦]",2021-08-21 16:00:08.480,162956160848000,2021-08-21
"Flop:  [8♥, A♣, Q♣]",2021-08-21 16:03:33.852,162956181385200,2021-08-21
"Flop:  [A♥, K♠, 5♠]",2021-08-21 16:05:44.775,162956194477500,2021-08-21
"Flop:  [A♠, 2♣, 10♣]",2021-08-21 16:08:45.512,162956212551200,2021-08-21
"Flop:  [Q♦, 10♠, 3♠]",2021-08-21 16:11:03.238,162956226323800,2021-08-21
"Flop:  [A♥, 3♦, 9♠]",2021-08-21 16:12:29.845,162956234984500,2021-08-21
"Flop:  [10♦, 3♦, A♣]",2021-08-21 16:14:47.895,162956248789500,2021-08-21
"Flop:  [K♠, 3♥, 5♥]",2021-08-21 16:16:29.252,162956258925200,2021-08-21
"Flop:  [9♦, 3♦, 10♥]",2021-08-21 16:18:20.904,162956270090400,2021-08-21
"Flop:  [6♣, K♠, 4♣]",2021-08-21 16:21:54.537,162956291453700,2021-08-21
"Flop:  [5♦, 2♣, K♠]",2021-08-21 16:23:14.071,162956299407100,2021-08-21
"Flop:  [9♦, 3♠, 8♦]",2021-08-21 16:24:10.278,162956305027800,2021-08-21
"Flop:  [Q♥, K♣, A♦]",2021-08-21 16:26:24.882,162956318488200,2021-08-21
"Flop:  [J♦, 8♠, J♥]",2021-08-21 16:28:41.444,162956332144400,2021-08-21
"Flop:  [5♠, 9♣, 4♦]",2021-08-21 16:30:21.715,162956342171500,2021-08-21
"Flop:  [3♥, 6♥, A♦]",2021-08-21 16:32:48.316,162956356831600,2021-08-21
"Flop:  [6♥, J♣, A♠]",2021-08-21 16:35:03.801,162956370380100,2021-08-21
"Flop:  [Q♠, 3♥, 10♠]",2021-08-21 16:36:11.012,162956377101200,2021-08-21
"Flop:  [9♠, A♥, 2♠]",2021-08-21 16:38:42.196,162956392219600,2021-08-21
"Flop:  [K♥, 3♦, A♦]",2021-08-21 16:41:37.381,162956409738100,2021-08-21
"Flop:  [5♥, K♥, 10♦]",2021-08-21 16:44:25.519,162956426551900,2021-08-21
"Flop:  [K♦, 4♦, 10♣]",2021-08-21 16:46:43.091,162956440309100,2021-08-21
"Flop:  [6♠, 3♦, 7♠]",2021-08-21 16:47:29.975,162956444997500,2021-08-21
"Flop:  [4♣, A♦, 3♦]",2021-08-21 16:50:21.170,162956462117000,2021-08-21
"Flop:  [7♣, 9♣, 5♦]",2021-08-21 16:52:30.088,162956475008800,2021-08-21
"Flop:  [2♠, 9♣, 6♠]",2021-08-21 16:54:33.550,162956487355000,2021-08-21
"Flop:  [J♠, 9♦, J♣]",2021-08-21 16:56:12.906,162956497290600,2021-08-21
"Flop:  [2♥, 3♣, Q♣]",2021-08-21 16:57:52.157,162956507215700,2021-08-21
"Flop:  [7♥, 4♦, J♥]",2021-08-21 17:01:02.559,162956526255900,2021-08-21
"Flop:  [6♣, 4♣, 10♣]",2021-08-21 17:03:08.608,162956538860800,2021-08-21
"Flop:  [5♦, K♠, 3♠]",2021-08-21 17:05:44.927,162956554492700,2021-08-21
"Flop:  [Q♦, 10♦, 5♥]",2021-08-21 17:10:12.674,162956581267400,2021-08-21
"Flop:  [K♥, J♦, 10♥]",2021-08-21 17:11:36.191,162956589619100,2021-08-21
"Flop:  [9♥, 4♥, K♠]",2021-08-21 17:13:42.006,162956602200600,2021-08-21
"Flop:  [J♣, A♣, 10♠]",2021-08-21 17:15:48.180,162956614818000,2021-08-21
"Flop:  [8♥, Q♠, 2♣]",2021-08-21 17:17:35.206,162956625520600,2021-08-21
"Flop:  [A♦, J♣, 3♠]",2021-08-21 17:20:46.715,162956644671500,2021-08-21
"Flop:  [Q♣, 7♠, 6♦]",2021-08-21 17:22:19.332,162956653933200,2021-08-21
"Flop:  [A♥, 6♥, A♣]",2021-08-21 17:24:35.654,162956667565400,2021-08-21
"Flop:  [2♠, J♣, 4♠]",2021-08-21 17:26:24.337,162956678433700,2021-08-21
"Flop:  [J♣, Q♠, J♦]",2021-08-21 17:29:17.551,162956695755100,2021-08-21
"Flop:  [4♥, 7♣, K♣]",2021-08-21 17:31:15.025,162956707502500,2021-08-21
"Flop:  [2♥, 5♥, 9♣]",2021-08-21 17:33:51.871,162956723187100,2021-08-21
"Flop:  [J♣, 6♣, Q♦]",2021-08-21 17:36:42.364,162956740236400,2021-08-21
"Flop:  [10♣, J♠, 6♠]",2021-08-21 17:38:10.927,162956749092700,2021-08-21
"Flop:  [2♦, Q♣, 3♥]",2021-08-21 17:41:03.958,162956766395800,2021-08-21
"Flop:  [7♦, K♦, K♣]",2021-08-21 17:43:02.111,162956778211100,2021-08-21
"Flop:  [K♥, 4♦, J♣]",2021-08-21 17:44:56.147,162956789614700,2021-08-21
"Flop:  [6♥, J♣, Q♣]",2021-08-21 17:47:00.547,162956802054700,2021-08-21
"Flop:  [A♥, 10♥, 8♥]",2021-08-21 17:50:07.428,162956820742800,2021-08-21
"Flop:  [8♣, K♠, 5♣]",2021-08-21 17:52:01.954,162956832195400,2021-08-21
"Flop:  [Q♥, 10♠, 3♥]",2021-08-21 17:54:43.477,162956848347700,2021-08-21
"Flop:  [Q♥, 8♥, Q♠]",2021-08-21 17:56:34.051,162956859405100,2021-08-21
"Flop:  [9♣, 5♦, 5♣]",2021-08-21 18:00:17.775,162956881777500,2021-08-21
"Flop:  [7♦, 3♣, 8♠]",2021-08-21 18:01:48.204,162956890820400,2021-08-21
"Flop:  [5♠, 4♠, J♣]",2021-08-21 18:05:57.968,162956915796800,2021-08-21
"Flop:  [7♥, K♦, 10♥]",2021-08-21 18:08:14.405,162956929440500,2021-08-21
"Flop:  [A♦, 8♥, 8♣]",2021-08-21 18:11:39.401,162956949940100,2021-08-21
"Flop:  [2♥, 5♠, 4♦]",2021-08-21 18:13:26.823,162956960682300,2021-08-21
"Flop:  [8♠, K♦, J♥]",2021-08-21 18:16:13.996,162956977399600,2021-08-21
"Flop:  [9♦, 10♠, A♣]",2021-08-21 18:18:58.550,162956993855000,2021-08-21
"Flop:  [5♣, Q♦, Q♣]",2021-08-21 18:20:38.554,162957003855400,2021-08-21
"Flop:  [5♥, Q♣, J♥]",2021-08-21 18:23:53.839,162957023383900,2021-08-21
"Flop:  [4♥, 3♠, 4♠]",2021-08-21 18:26:42.809,162957040280900,2021-08-21
"Flop:  [Q♥, 10♠, J♥]",2021-08-21 18:28:02.722,162957048272200,2021-08-21
"Flop:  [10♥, 2♣, 9♥]",2021-08-21 18:30:55.895,162957065589500,2021-08-21
"Flop:  [A♣, 3♥, 7♠]",2021-08-21 18:33:29.887,162957080988700,2021-08-21
"Flop:  [J♦, 3♦, 7♣]",2021-08-21 18:35:08.766,162957090876600,2021-08-21
"Flop:  [9♠, K♣, 8♦]",2021-08-21 18:37:42.777,162957106277700,2021-08-21
"Flop:  [K♣, A♣, J♣]",2021-08-21 18:38:52.678,162957113267800,2021-08-21
"Flop:  [7♣, 7♥, A♥]",2021-08-21 18:40:46.860,162957124686000,2021-08-21
"Flop:  [9♥, 5♠, A♣]",2021-08-21 18:43:04.548,162957138454800,2021-08-21
"Flop:  [5♥, 6♥, K♠]",2021-08-21 18:44:28.987,162957146898700,2021-08-21
"Flop:  [5♥, 3♣, 9♣]",2021-08-21 18:45:42.184,162957154218400,2021-08-21
"Flop:  [K♣, 5♦, 4♣]",2021-08-21 18:47:00.061,162957162006100,2021-08-21
"Flop:  [3♦, 5♦, 7♠]",2021-08-21 18:48:36.354,162957171635400,2021-08-21
"Flop:  [7♣, J♦, 8♦]",2021-08-21 18:50:02.142,162957180214200,2021-08-21
"Flop:  [A♣, 5♣, 5♠]",2021-08-21 18:51:33.218,162957189321800,2021-08-21
"Flop:  [4♣, 10♦, Q♥]",2021-08-21 18:54:14.615,162957205461500,2021-08-21
"Flop:  [J♦, 2♣, 10♥]",2021-08-21 18:55:38.906,162957213890600,2021-08-21
"Flop:  [10♣, 5♣, 2♠]",2021-08-21 18:56:55.660,162957221566000,2021-08-21
"Flop:  [J♦, 3♣, 8♥]",2021-08-21 18:57:46.715,162957226671500,2021-08-21
"Flop:  [8♣, 8♥, 5♠]",2021-08-21 18:59:52.501,162957239250100,2021-08-21
"Flop:  [5♣, A♥, 9♦]",2021-08-21 19:00:28.663,162957242866300,2021-08-21
"Flop:  [8♣, K♦, 8♦]",2021-08-21 19:01:56.518,162957251651800,2021-08-21
"Flop:  [3♣, Q♦, 9♥]",2021-08-21 19:02:57.420,162957257742000,2021-08-21
"Flop:  [10♠, 3♥, 4♦]",2021-08-21 19:03:35.442,162957261544200,2021-08-21
"Flop:  [A♦, 10♣, 6♠]",2021-08-21 19:04:18.659,162957265865900,2021-08-21
"Flop:  [Q♦, 4♥, 6♥]",2021-08-21 19:05:15.738,162957271573800,2021-08-21
"Flop:  [J♥, A♥, 5♣]",2021-08-21 19:05:58.961,162957275896100,2021-08-21
"Flop:  [8♠, 8♦, 3♣]",2021-08-21 19:07:39.278,162957285927800,2021-08-21
"Flop:  [Q♦, 7♣, 6♠]",2021-08-21 19:09:01.273,162957294127300,2021-08-21
"Flop:  [10♦, 5♦, 3♦]",2021-08-21 19:10:05.370,162957300537000,2021-08-21
"Flop:  [3♠, 8♥, 7♦]",2021-08-21 19:11:07.538,162957306753800,2021-08-21
"Flop:  [9♠, 8♦, 3♦]",2021-08-21 19:11:47.063,162957310706300,2021-08-21
"Flop:  [10♠, J♦, Q♠]",2021-08-21 19:13:41.052,162957322105200,2021-08-21
"Flop:  [J♠, 9♥, 3♣]",2021-08-21 19:14:43.408,162957328340800,2021-08-21
"Flop:  [9♣, J♦, Q♥]",2021-08-21 19:15:39.015,162957333901500,2021-08-21
"Flop:  [J♣, Q♥, A♥]",2021-08-21 19:16:22.414,162957338241400,2021-08-21
"Flop:  [7♠, 8♣, A♦]",2021-08-21 19:17:16.110,162957343611000,2021-08-21
"Flop:  [6♣, 2♦, Q♥]",2021-08-21 19:17:59.203,162957347920300,2021-08-21
"Flop:  [J♣, 4♣, Q♥]",2021-08-21 19:18:28.423,162957350842300,2021-08-21
"Flop:  [5♥, 7♣, J♠]",2021-08-21 19:19:41.056,162957358105600,2021-08-21
"Flop:  [8♥, 10♠, 3♠]",2021-08-21 19:21:37.313,162957369731300,2021-08-21
"Flop:  [9♠, K♥, 5♥]",2021-08-21 19:23:00.680,162957378068000,2021-08-21
"Flop:  [J♦, 8♠, 8♣]",2021-08-21 19:23:40.562,162957382056200,2021-08-21
"Flop:  [K♠, 9♣, 6♦]",2021-08-21 19:24:21.003,162957386100300,2021-08-21
"Flop:  [Q♦, 4♠, A♠]",2021-08-21 19:25:33.542,162957393354200,2021-08-21
"Flop:  [5♠, 7♣, 7♠]",2021-08-21 19:26:23.320,162957398332000,2021-08-21
"Flop:  [5♦, 5♠, 4♣]",2021-08-21 19:26:57.585,162957401758500,2021-08-21
"Flop:  [6♣, 8♣, 5♣]",2021-08-21 19:27:29.591,162957404959100,2021-08-21
"Flop:  [6♠, A♣, 3♣]",2021-08-21 19:28:31.723,162957411172300,2021-08-21
"Flop:  [9♦, A♠, Q♣]",2021-08-21 19:29:22.753,162957416275300,2021-08-21
"Flop:  [J♥, 10♣, 10♥]",2021-08-21 19:30:59.558,162957425955800,2021-08-21
"Flop:  [8♠, 9♠, 10♦]",2021-08-21 19:31:34.414,162957429441400,2021-08-21
"Flop:  [5♠, 3♥, 4♣]",2021-08-21 19:33:09.391,162957438939100,2021-08-21
"Flop:  [K♣, 8♣, 2♠]",2021-08-21 19:34:33.283,162957447328300,2021-08-21
"Flop:  [10♣, Q♥, J♠]",2021-08-21 19:35:35.337,162957453533700,2021-08-21
"Flop:  [J♣, K♠, 8♣]",2021-08-21 19:37:12.347,162957463234700,2021-08-21
"Flop:  [6♣, J♥, 5♣]",2021-08-21 19:39:26.330,162957476633000,2021-08-21
"Flop:  [Q♥, 7♥, 5♠]",2021-08-21 19:40:24.953,162957482495300,2021-08-21
"Flop:  [10♦, 8♦, 2♣]",2021-08-21 19:41:43.035,162957490303500,2021-08-21
"Flop:  [7♥, A♦, 6♣]",2021-08-21 19:42:53.861,162957497386100,2021-08-21
"Flop:  [8♣, 9♠, 2♦]",2021-08-21 19:44:20.858,162957506085800,2021-08-21
"Flop:  [3♠, 8♠, 9♥]",2021-08-21 19:46:13.004,162957517300400,2021-08-21
"Flop:  [6♦, 9♥, K♥]",2021-08-21 19:47:46.405,162957526640500,2021-08-21
"Flop:  [8♦, K♠, 3♣]",2021-08-21 19:49:39.157,162957537915700,2021-08-21
"Flop:  [4♠, 5♠, 7♠]",2021-08-21 19:50:16.250,162957541625000,2021-08-21
"Flop:  [9♠, J♠, K♣]",2021-08-21 19:50:51.942,162957545194200,2021-08-21
"Flop:  [J♥, 2♠, 9♠]",2021-08-21 19:51:37.245,162957549724500,2021-08-21
"Flop:  [3♥, Q♠, 8♣]",2021-08-21 19:52:50.491,162957557049100,2021-08-21
"Flop:  [6♠, 6♥, J♦]",2021-08-21 19:53:27.304,162957560730400,2021-08-21
"Flop:  [10♣, Q♠, 4♠]",2021-08-21 19:54:01.704,162957564170400,2021-08-21
"Flop:  [Q♣, 9♣, 10♣]",2021-08-21 19:54:33.700,162957567370000,2021-08-21
"Flop:  [K♣, 3♥, 10♣]",2021-08-21 19:55:11.101,162957571110100,2021-08-21
"Flop:  [6♠, 4♠, 6♥]",2021-08-21 19:57:50.356,162957587035600,2021-08-21
"Flop:  [10♦, 9♥, 6♥]",2021-08-21 19:58:35.620,162957591562000,2021-08-21
"Flop:  [5♥, 3♥, 9♠]",2021-08-21 19:59:26.268,162957596626800,2021-08-21
"Flop:  [6♦, 3♥, J♥]",2021-08-21 19:59:55.456,162957599545600,2021-08-21
"Flop:  [5♦, 8♠, K♣]",2021-08-21 20:01:04.588,162957606458800,2021-08-21
"Flop:  [10♣, 4♥, 4♠]",2021-08-21 20:01:36.512,162957609651200,2021-08-21
"Flop:  [A♠, 10♠, 4♣]",2021-08-21 20:02:41.666,162957616166600,2021-08-21
"Flop:  [3♦, 9♦, 10♣]",2021-08-21 20:03:15.445,162957619544500,2021-08-21
"Flop:  [6♣, 3♦, 8♦]",2021-08-21 20:05:01.880,162957630188000,2021-08-21
"Flop:  [8♦, 8♣, Q♣]",2021-08-21 20:05:48.395,162957634839500,2021-08-21
"Flop:  [Q♦, 7♣, Q♣]",2021-08-21 20:06:33.798,162957639379800,2021-08-21
"Flop:  [10♦, Q♣, J♥]",2021-08-21 20:08:12.728,162957649272800,2021-08-21
"Flop:  [8♥, 4♣, 5♣]",2021-08-21 20:09:24.608,162957656460800,2021-08-21
"Flop:  [6♥, J♥, Q♣]",2021-08-21 20:10:55.754,162957665575400,2021-08-21
"Flop:  [2♦, K♦, Q♠]",2021-08-21 20:12:15.772,162957673577200,2021-08-21
"Flop:  [J♠, Q♠, 7♥]",2021-08-21 20:13:10.668,162957679066800,2021-08-21
"Flop:  [10♠, 3♦, 10♥]",2021-08-21 20:14:16.643,162957685664300,2021-08-21
"Flop:  [3♥, Q♥, Q♠]",2021-08-21 20:15:00.605,162957690060500,2021-08-21
